Index,Ground Truth,SLM Prediction,SLM Label,SLM Score
3403446,5,15,SSH Patator,0.8884354829788208
4318363,0,15,SSH Patator,0.653400182723999
11996995,5,15,Normal,0.9846497178077698
6670233,0,15,SSH Patator,0.78315669298172
109902,7,15,Normal,0.9998356103897095
14448639,0,15,Normal,0.6813488006591797
11549521,5,15,Normal,0.665838897228241
10463965,0,15,Normal,0.993359386920929
10919134,0,3,DoS Slowloris,0.8774362206459045
10196721,0,3,DoS Slowloris,0.7135647535324097
14080686,0,15,SSH Patator,0.8888528347015381
4588935,0,15,Normal,0.527269721031189
9635156,0,3,DoS Slowloris,0.9497627019882202
13663441,0,15,SSH Patator,0.6740664839744568
10938268,0,15,SSH Patator,0.987409234046936
58871,7,15,Normal,0.9998356103897095
8426431,0,15,Normal,0.9162476062774658
2333520,0,15,Exploits,0.9911975264549255
833197,0,15,SSH Patator,0.906481146812439
1964947,0,15,SSH Patator,0.9172695279121399
15863213,0,15,Normal,0.9038856029510498
12660122,0,3,DoS Slowloris,0.9251763224601746
3707011,5,15,SSH Patator,0.8925013542175293
9296325,0,15,Normal,0.8735058903694153
15839574,0,15,SSH Patator,0.8116051554679871
72463,7,15,Normal,0.9998356103897095
54726,7,15,Normal,0.99687260389328
5922944,0,3,DoS Slowloris,0.9375662803649902
16033178,0,15,SSH Patator,0.7874618768692017
3921332,0,3,DoS Slowloris,0.7562772035598755
14704227,0,15,Normal,0.8481588959693909
2427603,0,15,Normal,0.8093467354774475
13301426,0,15,Web Attack - Brute Force,0.4697016775608063
2115848,4,15,Normal,0.9522295594215393
11856903,0,15,Normal,0.9999518394470215
6906675,0,15,SSH Patator,0.6078616976737976
14508562,0,15,Normal,0.9977007508277893
14491644,0,15,SSH Patator,0.6741528511047363
8401860,0,15,Normal,0.9973222613334656
14958970,0,15,Normal,0.8697313666343689
5181853,0,15,Normal,0.3903648853302002
11279598,5,15,Normal,0.9472780823707581
8458431,0,15,Normal,0.9253740310668945
11425293,5,15,SSH Patator,0.8315468430519104
5702278,0,15,SSH Patator,0.7692503333091736
3688746,5,15,SSH Patator,0.6474461555480957
13526537,0,15,Normal,0.923335075378418
14419448,0,15,Normal,0.5385613441467285
159200,7,15,Normal,0.9997077584266663
12512333,0,15,Web Attack - Brute Force,0.8124816417694092
3065395,0,15,Normal,0.9999350309371948
15833581,0,15,SSH Patator,0.8233504295349121
8710268,0,15,Normal,0.9129461050033569
5647181,0,15,Normal,0.8832637071609497
7441,7,15,Normal,0.657069206237793
3037748,0,15,Normal,0.9427124261856079
12606176,0,15,Normal,0.9997077584266663
15742320,0,15,SSH Patator,0.8515913486480713
14688883,0,15,Normal,0.7246566414833069
3024832,1,15,SSH Patator,0.8336284756660461
2851870,0,15,Normal,0.8180542588233948
11909830,5,15,Normal,0.6347045302391052
13883314,0,15,SSH Patator,0.5076127052307129
627556,0,15,SSH Patator,0.8717032670974731
12415949,0,15,Normal,0.9844090342521667
5608930,0,15,Exploits,0.5604456663131714
2441189,0,15,Normal,0.7325418591499329
15024003,12,15,Normal,0.9993470311164856
7313440,0,15,Normal,0.9216324090957642
7368910,0,3,DoS Slowloris,0.9003406763076782
2671667,0,15,Exploits,0.9981350898742676
12980036,0,15,SSH Patator,0.6016857028007507
8441576,0,15,Normal,0.5145312547683716
6159957,0,15,SSH Patator,0.488311231136322
14296080,0,15,Normal,0.9125235080718994
4594380,0,15,SSH Patator,0.6703141331672668
12266754,0,15,Normal,0.8781538009643555
11235900,5,15,Normal,0.9774196147918701
9535175,0,15,SSH Patator,0.8258151412010193
14598421,0,15,Normal,0.9998356103897095
8598296,0,15,SSH Patator,0.9056774973869324
12821896,0,15,SSH Patator,0.6719387173652649
10949530,0,15,Normal,0.6582632660865784
7501435,0,15,Normal,0.5310364961624146
15392432,6,15,Normal,0.8194001317024231
15415590,6,15,Normal,0.8589171171188354
15460673,0,15,Normal,0.99687260389328
8956708,0,15,Normal,0.9674661755561829
59590,7,15,Normal,0.9395492076873779
1847437,0,15,Normal,0.99687260389328
11846818,0,15,SSH Patator,0.8877076506614685
5361218,0,15,Normal,0.6972579956054688
242342,8,15,SSH Patator,0.8622931241989136
2102756,4,15,Normal,0.9998356103897095
2331032,1,15,Normal,0.7847843170166016
2488201,1,15,Normal,0.9997792840003967
12384981,0,15,SSH Patator,0.8599345088005066
6909130,0,15,SSH Patator,0.9251847863197327
9511716,0,15,Normal,0.9386690258979797
4016202,0,15,Web Attack - Brute Force,0.5926275849342346
1164093,0,15,Normal,0.9725230932235718
13768463,0,15,Normal,0.7242630124092102
7774752,0,15,Normal,0.9942542910575867
11179971,5,3,DoS Slowloris,0.6333508491516113
6753728,0,15,Normal,0.999417781829834
14456166,0,15,Normal,0.8630383014678955
14967903,0,15,SSH Patator,0.798855721950531
10346466,0,15,Normal,0.7400158643722534
2274233,1,15,SSH Patator,0.8767625689506531
8095614,0,15,Normal,0.7323215007781982
14400266,0,15,Normal,0.7388793230056763
7524795,0,15,Normal,0.9841668605804443
2857966,1,15,Normal,0.8441762328147888
11171709,5,15,SSH Patator,0.8661440014839172
589275,0,15,Normal,0.8816534280776978
480661,0,15,Exploits,0.3873647451400757
13552439,0,3,DoS Slowloris,0.6498449444770813
15806951,0,15,Normal,0.7645025849342346
4793791,0,15,Normal,0.9337080717086792
4582452,0,15,Normal,0.9840917587280273
15074631,0,15,SSH Patator,0.5528643727302551
2453192,1,15,Normal,0.9040660262107849
13266339,0,15,Normal,0.516453742980957
1473223,0,15,Normal,0.4998285174369812
3816067,0,15,Web Attack - Brute Force,0.6862230896949768
2263694,0,15,Normal,0.8982899785041809
12915322,0,15,SSH Patator,0.5600693821907043
10328416,0,15,SSH Patator,0.681334912776947
5140008,0,15,Normal,0.9255155324935913
6917518,0,15,Normal,0.7960474491119385
9576309,0,3,DoS Slowloris,0.4022388458251953
15936190,0,15,Normal,0.5645225048065186
5826561,0,15,Normal,0.9987459182739258
11501610,5,15,Normal,0.9752943515777588
15728659,0,3,DoS Slowloris,0.540401041507721
11942124,0,15,Normal,0.9942730069160461
5820168,0,15,Normal,0.7431961297988892
14995345,12,15,SSH Patator,0.9930732846260071
7916436,0,15,Normal,0.8716008067131042
15958612,0,15,Normal,0.9971510767936707
5439544,0,15,Normal,0.7535023093223572
4583821,0,15,Normal,0.6391123533248901
13145646,0,3,DoS Slowloris,0.8623353838920593
3675187,5,15,Normal,0.740143358707428
11472231,5,15,SSH Patator,0.9260141253471375
10704058,0,15,SSH Patator,0.8148549795150757
4365284,0,15,Normal,0.9689571261405945
6354228,0,15,Normal,0.7861612439155579
14186341,0,15,Normal,0.5188669562339783
3846539,0,15,Normal,0.9370551705360413
4043981,0,15,SSH Patator,0.7175920605659485
13762413,0,15,Normal,0.8050451874732971
15401150,6,15,SSH Patator,0.918060302734375
7916361,0,15,Normal,0.9794172644615173
9810361,0,15,Normal,0.5399999618530273
7658919,0,15,SSH Patator,0.8603007197380066
4635546,0,15,Normal,0.5459727048873901
10855617,0,15,Normal,0.9142622947692871
6298174,0,15,Normal,0.9999761581420898
8561177,0,15,Normal,0.7744483947753906
378689,8,15,SSH Patator,0.834464430809021
11774750,5,15,SSH Patator,0.5675906538963318
675411,0,15,Normal,0.9811791777610779
7477747,0,15,Normal,0.984006941318512
8610703,0,15,Web Attack - Brute Force,0.6426665186882019
2975763,1,15,Normal,0.877564549446106
8697412,0,3,DoS Slowloris,0.48511624336242676
13382309,0,15,SSH Patator,0.863756000995636
273261,8,15,Normal,0.8166363835334778
12590571,0,15,Normal,0.9438440203666687
6542146,0,15,Normal,0.8159587979316711
9548614,0,15,SSH Patator,0.6777086853981018
14451179,0,3,DoS Slowloris,0.38522711396217346
1605319,0,15,SSH Patator,0.6540110111236572
10166475,0,15,Normal,0.8625277876853943
13466259,0,15,SSH Patator,0.9993306398391724
5439041,0,3,DoS Slowloris,0.50157231092453
3938105,0,15,Normal,0.9625064134597778
6633972,0,15,Normal,0.9551960229873657
8578311,0,15,SSH Patator,0.7003819942474365
2028188,0,15,Normal,0.660098135471344
8114989,0,15,SSH Patator,0.9122856259346008
5625241,0,15,Normal,0.7682238221168518
9673231,0,15,SSH Patator,0.8388410210609436
5465879,0,15,SSH Patator,0.94985032081604
6755286,0,15,Normal,0.8551521301269531
472660,0,15,Normal,0.8546785116195679
7583783,0,15,Normal,0.9690910577774048
9812913,0,15,Exploits,0.4487149715423584
14137745,0,15,Normal,0.9204714298248291
1969894,0,15,Normal,0.9997077584266663
1384404,0,15,Normal,0.8095027208328247
11844356,5,15,Normal,0.7210304141044617
12775248,0,15,Normal,0.9816867113113403
10871006,0,15,SSH Patator,0.9460108280181885
8100053,0,15,Normal,0.6127822399139404
12125235,5,15,Normal,0.8916696906089783
12664803,0,15,SSH Patator,0.6526284217834473
4890852,0,15,SSH Patator,0.7555491328239441
14190103,0,15,Normal,0.8399775624275208
11985191,0,15,Normal,0.7056050300598145
4702374,0,15,SSH Patator,0.850017786026001
10441597,0,15,SSH Patator,0.6724889874458313
5589415,0,15,Normal,0.9831320643424988
4259170,0,15,SSH Patator,0.772005021572113
2615758,0,15,Normal,0.8916086554527283
2471696,0,15,Normal,0.7408329844474792
1614138,0,15,SSH Patator,0.8949913382530212
14413581,0,15,Normal,0.978941798210144
15499723,0,15,Normal,0.9999805688858032
15749301,0,15,Backdoor,0.6035747528076172
6042663,0,15,Normal,0.41757631301879883
13756476,0,15,Normal,0.7817860245704651
15174960,0,15,SSH Patator,0.786399781703949
6080855,0,3,DoS Slowloris,0.8098434805870056
15873408,0,3,DoS Slowloris,0.9840930700302124
12646571,0,15,SSH Patator,0.37547922134399414
10692449,0,3,DoS Slowloris,0.6226820349693298
1208739,0,15,Exploits,0.7854084372520447
5016749,0,15,SSH Patator,0.9290879964828491
10362546,0,3,DoS Slowloris,0.33978620171546936
5515620,0,15,Normal,0.8979226350784302
2833235,1,15,Normal,0.6806079149246216
13220681,0,15,Normal,0.9804573655128479
12263309,0,15,Normal,0.9008996486663818
635213,0,15,Normal,0.6212463974952698
7319900,0,15,Web Attack - Brute Force,0.9673601984977722
10142115,0,15,Normal,0.9800608158111572
1584051,0,15,Normal,0.8932418823242188
7010557,0,15,Normal,0.7982456684112549
9184448,0,15,Normal,0.886310875415802
7643928,0,15,SSH Patator,0.4525196850299835
838186,0,15,SSH Patator,0.6105079650878906
7854043,0,15,Normal,0.9530797600746155
2092974,0,15,Backdoor,0.9942576885223389
15169265,0,15,DoS,0.6935917735099792
4918639,0,15,SSH Patator,0.93167644739151
5955548,0,15,Normal,0.5640864372253418
11778386,0,15,Normal,0.6244048476219177
923672,0,15,Normal,0.9171921014785767
6657606,0,15,Normal,0.9536519646644592
8906830,0,15,Normal,0.6404796242713928
3746416,0,15,SSH Patator,0.6715185046195984
1537752,0,15,SSH Patator,0.8162166476249695
785915,0,15,SSH Patator,0.9663884043693542
3997741,0,15,Normal,0.4471782445907593
7312101,0,15,Normal,0.9997766613960266
1976059,0,3,DoS Slowloris,0.6399093866348267
10195405,0,15,Normal,0.5372006893157959
12133358,0,15,Normal,0.7712728977203369
5205522,0,15,SSH Patator,0.9940896034240723
10340785,0,15,SSH Patator,0.8559919595718384
15579477,0,15,Normal,0.99517822265625
11952620,5,15,SSH Patator,0.534464955329895
11395523,5,15,SSH Patator,0.7542658448219299
3502810,5,15,Normal,0.5055506825447083
1767635,0,15,SSH Patator,0.6044043898582458
4546439,0,15,SSH Patator,0.8502136468887329
11769693,5,15,SSH Patator,0.9082126617431641
5546363,0,15,Normal,0.6069262623786926
9680606,0,15,SSH Patator,0.6710584759712219
10604181,0,15,Normal,0.5640864372253418
4037006,0,15,Normal,0.7272622585296631
7990386,0,15,Normal,0.7546608448028564
4064778,0,15,SSH Patator,0.8013803362846375
5159235,0,15,Normal,0.9963561296463013
715488,0,15,Normal,0.8665712475776672
10249101,0,15,SSH Patator,0.952183187007904
3874592,0,15,SSH Patator,0.9940896034240723
11018601,0,3,DoS Slowloris,0.6835712790489197
9510784,0,3,DoS Slowloris,0.9357766509056091
13837600,0,15,Normal,0.9994021654129028
10112399,0,15,Normal,0.6296873688697815
13244805,0,15,SSH Patator,0.8623408079147339
14939313,0,15,Normal,0.7185326218605042
13939891,0,15,SSH Patator,0.7101708650588989
11425748,5,15,SSH Patator,0.7109119892120361
15346639,0,15,Normal,0.6950052976608276
8378944,0,15,Normal,0.8616091012954712
8650131,0,15,Normal,0.8242472410202026
1828796,0,15,Normal,0.5648880004882812
16083865,0,15,Normal,0.8853185176849365
991840,0,15,Normal,0.7995383739471436
7615439,0,15,Normal,0.7852582335472107
8766380,0,15,Normal,0.9964422583580017
14426757,0,15,Normal,0.7170124053955078
4153885,0,15,Normal,0.8383370041847229
14059328,0,15,Normal,0.8465253114700317
5692418,0,15,DoS,0.996346652507782
14949423,0,15,Normal,0.9998573064804077
11538319,5,15,SSH Patator,0.6133027076721191
10701306,0,15,Normal,0.9957773685455322
15280734,6,15,Normal,0.9046676158905029
15806724,0,15,Normal,0.3602789044380188
3219255,5,15,Normal,0.9274432063102722
7061893,0,15,Normal,0.8046245574951172
11859679,5,15,Normal,0.8181208372116089
5823218,0,15,Normal,0.972684383392334
6844244,0,15,Normal,0.8582531809806824
6225052,0,3,DoS Slowloris,0.5139694213867188
7963270,0,15,SSH Patator,0.5104030966758728
572299,0,15,Normal,0.9853290915489197
3731686,0,15,SSH Patator,0.8032436966896057
9239496,0,15,Normal,0.98502117395401
13170977,0,15,SSH Patator,0.757946252822876
4923368,0,15,SSH Patator,0.772005021572113
15156090,0,15,Normal,0.9875511527061462
5678585,0,15,SSH Patator,0.8778747916221619
14000258,0,15,Normal,0.8760079145431519
15736063,0,15,Reconnaissance,0.7155761122703552
6840887,0,15,Normal,0.9973185658454895
1990189,0,15,Normal,0.8872461318969727
3975412,0,15,Normal,0.8600438237190247
3588482,5,15,SSH Patator,0.6764336228370667
13509412,0,15,Normal,0.6668099761009216
6259369,0,15,Normal,0.6217131018638611
16149527,0,15,Exploits,0.9533642530441284
10000488,0,15,SSH Patator,0.7128134965896606
13230315,0,15,Normal,0.9999346733093262
13640211,0,15,SSH Patator,0.7973977327346802
1909872,0,3,DoS Slowloris,0.9304570555686951
10412423,0,15,SSH Patator,0.698860228061676
13024859,0,3,DoS Slowloris,0.9815834164619446
2679801,0,15,Normal,0.9984386563301086
3327651,5,15,SSH Patator,0.8360173106193542
4472094,0,15,SSH Patator,0.6120818257331848
5375155,0,15,Normal,0.5885261297225952
6576537,0,15,SSH Patator,0.5937721729278564
268255,8,15,Normal,0.9641886353492737
8150989,0,15,Normal,0.927593469619751
13277418,0,3,DoS Slowloris,0.8458224534988403
4287532,0,15,SSH Patator,0.5413669943809509
10304203,0,3,DoS Slowloris,0.9800747632980347
2359555,1,15,Normal,0.9999780654907227
11120411,5,15,Normal,0.9091288447380066
6256444,0,15,Normal,0.9997077584266663
13948754,0,15,Normal,0.9890257716178894
9989280,0,15,Web Attack - Brute Force,0.6499100923538208
563020,0,15,Normal,0.4016018807888031
2719108,0,15,Normal,0.9984692931175232
14847758,12,15,Normal,0.9998356103897095
9674426,0,15,Normal,0.9682600498199463
11430417,0,15,Normal,0.9034648537635803
468374,0,15,SSH Patator,0.5267946720123291
13845372,0,15,SSH Patator,0.49729761481285095
15575983,0,15,Normal,0.48316287994384766
6335233,0,15,Normal,0.6794782280921936
9117182,0,15,Normal,0.9975777268409729
5376297,0,15,SSH Patator,0.9470217823982239
10514772,0,15,Normal,0.78952556848526
9048714,0,15,Normal,0.9964866638183594
5357816,0,15,Normal,0.9998419284820557
12139300,0,15,SSH Patator,0.5598125457763672
14495414,0,15,Normal,0.9852956533432007
9331915,0,15,SSH Patator,0.7038796544075012
1862598,0,15,SSH Patator,0.9604436755180359
12018543,0,15,DoS,0.9922305941581726
13113029,0,3,DoS Slowloris,0.8295583724975586
5211754,0,15,Normal,0.6872344613075256
13350039,0,15,Normal,0.6586162447929382
8853166,0,15,SSH Patator,0.3742152452468872
15186883,6,15,Normal,0.9231696128845215
1883236,0,15,Normal,0.9674168825149536
14125458,0,15,Normal,0.7008167505264282
9911171,0,15,Normal,0.8482423424720764
12288482,0,15,SSH Patator,0.6903928518295288
10887035,0,15,Normal,0.9936123490333557
9557752,0,3,DoS Slowloris,0.7982401251792908
2264795,0,15,Normal,0.9496264457702637
10264532,0,3,DoS Slowloris,0.8476005792617798
5810658,0,3,DoS Slowloris,0.590004563331604
12736896,0,15,Normal,0.37167152762413025
2572056,0,15,Exploits,0.94810551404953
12244812,0,3,DoS Slowloris,0.982174813747406
5440340,0,15,Normal,0.8933859467506409
9570171,0,15,Web Attack - Brute Force,0.7883329391479492
1559319,0,15,Normal,0.9163067936897278
10157847,0,15,Normal,0.5194026827812195
2443390,0,15,Normal,0.8865466117858887
14080150,0,15,Web Attack - Brute Force,0.6050130128860474
12541517,0,15,SSH Patator,0.6398570537567139
1435475,0,15,Normal,0.9898472428321838
11885612,0,15,SSH Patator,0.7764582633972168
3632019,5,15,SSH Patator,0.8611732721328735
3697653,5,15,SSH Patator,0.6934527158737183
6069287,0,15,Normal,0.9946092367172241
6588511,0,15,Normal,0.9879688024520874
13718303,0,15,SSH Patator,0.6852933168411255
14234552,0,15,SSH Patator,0.3730085790157318
6231269,0,15,Normal,0.5716472864151001
10262571,0,15,Normal,0.9903702139854431
6470733,0,3,DoS Slowloris,0.4705181419849396
15523915,6,15,SSH Patator,0.8356408476829529
6426326,0,15,SSH Patator,0.9603493213653564
6853077,0,15,Normal,0.9937337040901184
14373215,0,15,SSH Patator,0.6903149485588074
15184190,0,15,SSH Patator,0.8358592391014099
4572694,0,15,Normal,0.9693430066108704
6865469,0,15,SSH Patator,0.8087402582168579
10448197,0,3,DoS Slowloris,0.9931801557540894
6907771,0,15,Normal,0.9899057745933533
7065771,0,15,Normal,0.7819758057594299
10500848,0,15,SSH Patator,0.772005021572113
14826164,0,15,Normal,0.9662132263183594
8936762,0,15,SSH Patator,0.7117370367050171
9629748,0,15,Normal,0.6981021761894226
5201322,0,3,DoS Slowloris,0.3600015640258789
2806429,0,15,Normal,0.3789616525173187
9190958,0,3,DoS Slowloris,0.496750146150589
5174368,0,15,SSH Patator,0.9405241012573242
7544798,0,15,Web Attack - Brute Force,0.6212533116340637
4924076,0,15,Normal,0.6029462814331055
10155729,0,15,SSH Patator,0.8181318044662476
12894187,0,15,Normal,0.8069939613342285
8188950,0,15,Web Attack - Brute Force,0.7648723721504211
8528470,0,15,Normal,0.8113245368003845
13849954,0,15,Normal,0.9547908306121826
7475150,0,15,Normal,0.9974228143692017
8002864,0,15,Normal,0.9937746524810791
8183967,0,15,Normal,0.9011718034744263
10918737,0,15,Web Attack - Brute Force,0.7209607362747192
6836039,0,15,Normal,0.5145312547683716
12362301,0,15,SSH Patator,0.8703088164329529
3627778,5,15,Normal,0.7238426208496094
5273500,0,15,Normal,0.7888236045837402
12976882,0,15,Normal,0.982747495174408
1620496,0,15,SSH Patator,0.9308823347091675
1839129,0,15,Normal,0.9877185821533203
13387618,0,15,Normal,0.6824911236763
1682945,0,15,Normal,0.9232615828514099
400127,0,15,Normal,0.9760381579399109
14587727,0,15,Normal,0.9998356103897095
1947101,0,15,SSH Patator,0.713636577129364
8180668,0,15,Normal,0.7299017310142517
6262774,0,15,Normal,0.411475270986557
4183914,0,15,Normal,0.8714528679847717
4329792,0,15,Normal,0.9797807931900024
10615238,0,15,Normal,0.9853917956352234
7632737,0,15,Normal,0.9887087941169739
2547434,0,15,Normal,0.968646764755249
10281473,0,15,Normal,0.9951103329658508
11274662,5,15,Normal,0.9969658255577087
1752494,0,15,SSH Patator,0.7135332226753235
7408436,0,15,Normal,0.99945467710495
2520032,1,15,Normal,0.7808864116668701
14245107,0,15,Normal,0.8233290910720825
7362499,0,15,Normal,0.9928840398788452
2490554,0,15,Normal,0.9757517576217651
6397408,0,15,Normal,0.6736685633659363
14911002,0,3,DoS Slowloris,0.4348892271518707
4832278,0,15,Normal,0.9457361698150635
1976978,0,15,Normal,0.7785969972610474
641966,0,15,Normal,0.3879445791244507
9406206,0,15,SSH Patator,0.8710933327674866
7194141,0,15,Normal,0.8126977682113647
7855497,0,15,Normal,0.9765045046806335
5528363,0,15,Normal,0.9335205554962158
6082066,0,15,Normal,0.9688734412193298
2014233,0,15,Normal,0.5560065507888794
13644613,0,15,Normal,0.889634370803833
14619681,0,15,Normal,0.9534170031547546
5856363,0,15,SSH Patator,0.7602810859680176
15144238,12,15,SSH Patator,0.786713719367981
1423237,0,15,SSH Patator,0.9735105633735657
2793563,0,15,Normal,0.7080204486846924
9763326,0,15,Exploits,0.9990047812461853
5457568,0,15,Web Attack - Brute Force,0.6420344710350037
5549852,0,15,Normal,0.7388592958450317
4610325,0,15,Normal,0.9956828355789185
10596594,0,15,Normal,0.6209772825241089
7000183,0,3,DoS Slowloris,0.6747085452079773
3061026,1,15,SSH Patator,0.8300042152404785
1517520,0,3,DoS Slowloris,0.9078254103660583
10155008,0,15,Normal,0.9931570887565613
5850495,0,15,SSH Patator,0.9608558416366577
10133220,0,15,Web Attack - Brute Force,0.5783554315567017
12500404,0,15,Normal,0.9986594915390015
6511659,0,15,Normal,0.9402686953544617
3491904,5,15,SSH Patator,0.6144751906394958
14414565,0,15,SSH Patator,0.6695373058319092
3387494,5,15,SSH Patator,0.7883276343345642
933052,0,15,Normal,0.83101487159729
5153636,0,15,Normal,0.8463581800460815
9577516,0,15,Normal,0.995780348777771
9926732,0,15,Normal,0.5738263726234436
8579770,0,15,Normal,0.8836907148361206
3245781,5,15,Normal,0.9934970140457153
14279396,0,15,SSH Patator,0.9845341444015503
12455965,0,15,SSH Patator,0.818835973739624
6578643,0,15,Normal,0.959589958190918
8985971,0,15,Normal,0.6824700832366943
14856552,0,15,SSH Patator,0.7875196933746338
3988922,0,15,Normal,0.9191603064537048
4208455,0,15,Normal,0.8696010112762451
7712345,0,15,SSH Patator,0.7175920605659485
1363595,0,15,Normal,0.9461767077445984
14831932,12,15,Normal,0.8695656657218933
14642291,0,15,Normal,0.9664947390556335
5535167,0,15,Normal,0.7115120887756348
13924002,0,3,DoS Slowloris,0.9824911952018738
15967074,0,15,Exploits,0.9782574772834778
4931677,0,15,Normal,0.9809562563896179
11203870,5,15,Normal,0.6090829372406006
14908565,0,15,Normal,0.9829645752906799
14936521,0,15,Normal,0.9522295594215393
14181315,0,15,SSH Patator,0.5303429961204529
10851396,0,15,Normal,0.9942435622215271
14165914,0,15,SSH Patator,0.7854779958724976
2103342,4,15,Normal,0.9998356103897095
7929133,0,15,Normal,0.9529723525047302
12061360,0,15,Normal,0.9999788999557495
11032024,0,15,SSH Patator,0.9767225384712219
1208834,0,15,SSH Patator,0.5809586048126221
8744692,0,15,Normal,0.9778076410293579
11836533,5,15,Normal,0.5323979258537292
5282189,0,15,SSH Patator,0.8960013389587402
5113572,0,15,Normal,0.5309256911277771
13035428,0,3,DoS Slowloris,0.47360387444496155
6514743,0,15,Normal,0.8431277275085449
15450031,6,15,Normal,0.993552565574646
11005526,0,15,Normal,0.7030662298202515
10489463,0,15,Normal,0.9930561184883118
13240359,0,15,SSH Patator,0.7473247051239014
11144961,5,15,Normal,0.8682632446289062
3375368,5,15,Normal,0.47988003492355347
13158941,0,3,DoS Slowloris,0.6567881107330322
15766903,0,15,Exploits,0.9853389263153076
3580296,5,15,SSH Patator,0.6228971481323242
12214214,0,15,Normal,0.6206565499305725
1382150,0,15,SSH Patator,0.6787505745887756
12534264,0,15,Normal,0.9871962070465088
10895598,0,15,SSH Patator,0.9717069268226624
15467935,6,15,Normal,0.9436777234077454
15700573,0,15,Normal,0.9347262382507324
5221400,0,3,DoS Slowloris,0.5504887104034424
5202557,0,15,Normal,0.9467704892158508
123399,7,15,Normal,0.6125585436820984
6126601,0,15,Normal,0.9842139482498169
3223228,5,15,Normal,0.9139431715011597
7751314,0,15,Normal,0.7610945701599121
3196223,5,15,Normal,0.562531590461731
12647895,0,15,SSH Patator,0.6576414108276367
15029519,0,15,Normal,0.9550437927246094
4537928,0,15,SSH Patator,0.8667770028114319
12266088,0,15,Normal,0.8096467852592468
5013907,0,15,SSH Patator,0.7082488536834717
11448447,0,15,Normal,0.8966795802116394
12323045,0,15,Normal,0.9922933578491211
3651796,5,15,SSH Patator,0.832176148891449
8915733,0,15,Normal,0.9929046034812927
14841927,0,15,Normal,0.6869602799415588
7515048,0,15,Normal,0.9976890087127686
15747818,0,15,SSH Patator,0.6188057661056519
3434583,5,15,Normal,0.942764163017273
14753663,12,15,Normal,0.89909428358078
7839757,0,15,Exploits,0.7978048324584961
91239,7,15,Normal,0.9997077584266663
7828716,0,15,SSH Patator,0.6631073951721191
9145539,0,15,Normal,0.8210563063621521
12715003,0,15,Normal,0.9881933331489563
13706310,0,15,SSH Patator,0.8005764484405518
4529109,0,15,Normal,0.7858156561851501
3996954,0,15,Normal,0.9223969578742981
13378037,0,15,SSH Patator,0.6072188019752502
8250651,0,15,SSH Patator,0.9346523880958557
7764862,0,15,Normal,0.7866975665092468
1465940,0,15,Normal,0.6682658791542053
5619487,0,15,Normal,0.7278198003768921
12832732,0,15,Normal,0.465433269739151
405966,0,15,Normal,0.7898440361022949
15518654,6,15,SSH Patator,0.7124036550521851
7318956,0,15,Normal,0.5976870059967041
16183182,0,15,Normal,0.9930205941200256
13337570,0,15,Normal,0.9883390665054321
5077830,0,15,Normal,0.5022258758544922
702409,0,15,Normal,0.9770157933235168
11888776,5,15,Normal,0.5474364757537842
15261298,6,15,SSH Patator,0.8281328082084656
2161430,4,15,Normal,0.9522295594215393
6428809,0,15,Normal,0.9997077584266663
9810248,0,3,DoS Slowloris,0.7851259708404541
12444343,0,15,Normal,0.9732121825218201
11785932,5,15,SSH Patator,0.7834715843200684
9937787,0,15,Exploits,0.9931027889251709
16172645,0,15,Normal,0.9997236132621765
3079813,1,15,SSH Patator,0.7077226042747498
4449334,0,15,Normal,0.9297975897789001
14112098,0,15,Exploits,0.9842756986618042
3706902,5,15,SSH Patator,0.8804519176483154
7015285,0,15,Normal,0.5143129229545593
13483895,0,15,Normal,0.38337329030036926
1708617,0,15,SSH Patator,0.543719470500946
1409846,0,15,Normal,0.9714763760566711
11145884,5,15,Normal,0.6279411315917969
9359344,0,15,Normal,0.9908764958381653
5864361,0,15,Normal,0.9852633476257324
8493323,0,15,Normal,0.9963321089744568
8087462,0,15,Normal,0.9999904632568359
2771005,1,15,SSH Patator,0.9942518472671509
12180361,0,15,Normal,0.5293991565704346
11717559,0,15,Normal,0.9999845027923584
10013731,0,15,Normal,0.942582368850708
3240381,5,15,Normal,0.9769532084465027
4626902,0,15,Normal,0.3486716151237488
941372,0,15,Normal,0.5621795654296875
8037061,0,15,Normal,0.9694222807884216
8395027,0,15,Normal,0.8553121089935303
13962860,0,15,Normal,0.9702595472335815
1147283,0,15,SSH Patator,0.9568105936050415
13775713,0,15,Web Attack - Brute Force,0.9800456762313843
9088829,0,15,Normal,0.9753061532974243
12861236,0,15,SSH Patator,0.3469909727573395
7025062,0,3,DoS Slowloris,0.41937023401260376
6262821,0,15,Normal,0.8547399640083313
8182223,0,15,Normal,0.5927131772041321
12415617,0,15,Normal,0.7349116206169128
4552884,0,15,Normal,0.5350635647773743
5810861,0,15,Normal,0.42992082238197327
9825231,0,15,Normal,0.9842809438705444
3789367,0,15,Normal,0.9956113696098328
4884144,0,15,Normal,0.893388032913208
10357998,0,15,SSH Patator,0.9010469317436218
6944960,0,15,Normal,0.8991024494171143
11859845,0,4,DoS SlowHTTPTest,0.7902631163597107
8304380,0,15,SSH Patator,0.9472115635871887
5433857,0,15,SSH Patator,0.5458363890647888
10529946,0,15,Normal,0.9925523996353149
7755524,0,15,Normal,0.9920955300331116
