Index,Ground Truth,SLM Prediction,SLM Label,SLM Score
10822528,Benign,1,SSH Patator,0.5467459559440613
13896474,Benign,0,Normal,0.9280560612678528
5446794,Benign,0,Normal,0.7457274794578552
4152816,Benign,0,Normal,0.9699794054031372
13605921,Benign,1,SSH Patator,0.8675798773765564
15881344,Benign,1,SSH Patator,0.7225281596183777
12452355,Benign,1,Exploits,0.9988756775856018
5514375,Benign,0,Normal,0.39473962783813477
10955558,Benign,0,Normal,0.5676872730255127
1023505,Benign,1,SSH Patator,0.6893723607063293
14483593,Benign,1,SSH Patator,0.765256404876709
3900643,Benign,0,Normal,0.8960792422294617
2741829,DoS Hulk,0,Normal,0.9332287907600403
10732084,Benign,1,SSH Patator,0.6670651435852051
13597620,Benign,1,SSH Patator,0.9170636534690857
10020270,Benign,0,Normal,0.9658795595169067
13382932,Benign,0,Normal,0.8282862305641174
7635589,Benign,1,SSH Patator,0.999891996383667
11723418,DDoS,1,SSH Patator,0.8826977014541626
14873227,Benign,1,SSH Patator,0.9059696793556213
2850061,DoS Hulk,0,Normal,0.7138447165489197
8203678,Benign,0,Normal,0.8848321437835693
12695504,Benign,0,Normal,0.9907450675964355
3174003,DDoS,0,Normal,0.9909163117408752
9914250,Benign,0,Normal,0.9506417512893677
8161960,Benign,0,Normal,0.9330881237983704
15519998,Benign,1,SSH Patator,0.6426938772201538
2599784,DoS Hulk,0,Normal,0.6288942694664001
10566326,Benign,0,Normal,0.9246712327003479
5384910,Benign,0,Normal,0.9067719578742981
11213955,DDoS,1,SSH Patator,0.7138554453849792
7584473,Benign,0,Normal,0.7977442145347595
9546582,Benign,1,SSH Patator,0.9241628646850586
7337293,Benign,0,Normal,0.7408139705657959
6826555,Benign,0,Normal,0.6581472754478455
9764243,Benign,0,Normal,0.7186350226402283
5667965,Benign,1,SSH Patator,0.9009199738502502
9432521,Benign,0,Normal,0.6105626225471497
10905683,Benign,1,Exploits,0.9748417735099792
10178489,Benign,1,SSH Patator,0.4720015525817871
5441637,Benign,0,Normal,0.9457038640975952
7066219,Benign,0,Normal,0.8983415961265564
223146,SSH-Patator,1,DoS Slowloris,0.9720410108566284
12713004,Benign,0,Normal,0.9328011274337769
260997,SSH-Patator,1,DoS Slowloris,0.9720410108566284
11270570,DDoS,1,SSH Patator,0.9887018203735352
4551997,Benign,1,SSH Patator,0.9767223000526428
211726,SSH-Patator,0,Normal,0.8604610562324524
5860906,Benign,1,SSH Patator,0.5148758292198181
825194,Benign,0,Normal,0.8099164366722107
674699,Benign,1,SSH Patator,0.5014312863349915
6923078,Benign,0,Normal,0.9168478846549988
10908505,Benign,1,SSH Patator,0.7612270712852478
8246357,Benign,1,DoS Slowloris,0.9851085543632507
3578523,DDoS,1,SSH Patator,0.5554128289222717
14016572,Benign,0,Normal,0.43793603777885437
10855637,Benign,1,DoS Slowloris,0.7481266260147095
10855050,Benign,0,Normal,0.999919056892395
8891399,Benign,0,Normal,0.859894335269928
469274,Benign,1,DoS Slowloris,0.9900203943252563
8033444,Benign,0,Normal,0.9714763760566711
14496927,Benign,1,Web Attack - XSS,0.3767445981502533
1861847,Benign,0,Normal,0.9777685403823853
926840,Benign,1,SSH Patator,0.7540242671966553
2067321,Benign,1,SSH Patator,0.4916706383228302
13480172,Benign,0,Normal,0.460257351398468
9368350,Benign,0,Normal,0.5895340442657471
14689112,Benign,1,DoS Slowloris,0.732883870601654
4847563,Benign,0,Normal,0.916746973991394
12141060,Benign,0,Normal,0.9974749684333801
10866396,Benign,0,Normal,0.6549006104469299
5304941,Benign,0,Normal,0.9403884410858154
864521,Benign,0,Normal,0.8642385601997375
2654121,Benign,0,Normal,0.9405497312545776
1217607,Benign,1,SSH Patator,0.7403958439826965
9937255,Benign,0,Normal,0.9132058024406433
9031002,Benign,0,Normal,0.9999686479568481
1143226,Benign,0,Normal,0.7956523299217224
3174536,DDoS,0,Normal,0.7279641032218933
10134502,Benign,1,SSH Patator,0.7090834379196167
12504112,Benign,1,DoS Slowloris,0.671714186668396
7282872,Benign,0,Normal,0.9447286128997803
12245406,Benign,0,Normal,0.6944090127944946
8070201,Benign,1,SSH Patator,0.7878475189208984
8527127,Benign,1,SSH Patator,0.9408653974533081
6010173,Benign,0,Normal,0.967796802520752
877297,Benign,0,Normal,0.5851512551307678
3779695,Benign,0,Normal,0.7609591484069824
4446497,Benign,0,Normal,0.8495448231697083
8502365,Benign,1,Web Attack - Brute Force,0.8370528221130371
4787258,Benign,0,Normal,0.9874312877655029
10520993,Benign,0,Normal,0.5895340442657471
2314769,DoS Hulk,0,Normal,0.7186545729637146
4072098,Benign,0,Normal,0.7555546164512634
14298310,Benign,0,Normal,0.9598732590675354
1568454,Benign,0,Normal,0.9045769572257996
6259783,Benign,0,Normal,0.9974973797798157
15077246,Benign,0,Normal,0.9762735366821289
10749911,Benign,1,SSH Patator,0.7471741437911987
6634325,Benign,0,Normal,0.6103615760803223
15111427,Bot,0,Normal,0.8418035507202148
1188960,Benign,0,Normal,0.9433034658432007
10350405,Benign,1,DoS Slowloris,0.5397213697433472
10662009,Benign,0,Normal,0.9549716114997864
13006781,Benign,1,SSH Patator,0.7988499999046326
8659504,Benign,0,Normal,0.9887949228286743
10898165,Benign,1,SSH Patator,0.8519852161407471
1297820,Benign,1,DoS Slowloris,0.46720433235168457
6908702,Benign,1,DoS Slowloris,0.6079017519950867
5585508,Benign,1,DoS Slowloris,0.8819913864135742
5629225,Benign,1,DoS Slowloris,0.8476527333259583
1120222,Benign,0,Normal,0.9810684323310852
11928396,Benign,0,Normal,0.9982085227966309
11997303,Benign,0,Normal,0.9790909886360168
6748800,Benign,0,Normal,0.9380550384521484
2114853,DoS Slowhttptest,1,SSH Patator,0.7804365158081055
3465989,DDoS,0,Normal,0.9996975660324097
15815349,Benign,1,SSH Patator,0.9692654013633728
10854426,Benign,1,SSH Patator,0.7712544202804565
14202881,Benign,0,Normal,0.820712149143219
11703402,Benign,0,Normal,0.999576985836029
6992597,Benign,0,Normal,0.6401710510253906
7605057,Benign,1,Web Attack - Brute Force,0.7852745056152344
11357866,Benign,1,DoS Slowloris,0.9449390172958374
14218320,Benign,0,Normal,0.9437152147293091
11882713,Benign,1,Exploits,0.9054756760597229
3050074,Benign,0,Normal,0.886699378490448
12892428,Benign,0,Normal,0.7925595045089722
15698867,Benign,1,SSH Patator,0.7648534774780273
8880254,Benign,1,SSH Patator,0.6162348985671997
159732,FTP-Patator,0,Normal,0.9998356103897095
6364749,Benign,0,Normal,0.7931686043739319
4594105,Benign,0,Normal,0.5036255121231079
10370887,Benign,0,Normal,0.898631751537323
1710114,Benign,0,Normal,0.9698401093482971
4167736,Benign,1,DoS Slowloris,0.9685475826263428
6413936,Benign,0,Normal,0.6976794004440308
4691414,Benign,0,Normal,0.9966423511505127
12921579,Benign,0,Normal,0.9457951188087463
15281374,Bot,1,SSH Patator,0.6139352321624756
7530073,Benign,1,DoS Slowloris,0.9590301513671875
7252771,Benign,0,Normal,0.37359270453453064
9726852,Benign,0,Normal,0.6289247870445251
1552544,Benign,1,SSH Patator,0.753594696521759
7776006,Benign,0,Normal,0.9736512303352356
682051,Benign,0,Normal,0.9966423511505127
10436590,Benign,1,SSH Patator,0.9937654733657837
11736027,DDoS,1,SSH Patator,0.9739429950714111
14663316,Benign,0,Normal,0.9753868579864502
5409522,Benign,0,Normal,0.9298310279846191
14106100,Benign,1,DoS Slowloris,0.9997822642326355
10412075,Benign,0,Normal,0.9865104556083679
12459400,Benign,1,SSH Patator,0.5487604737281799
7535167,Benign,0,Normal,0.9956455230712891
2517836,Benign,0,Normal,0.9044742584228516
8963923,Benign,0,Normal,0.9001569151878357
13099683,Benign,0,Normal,0.7780594825744629
6736127,Benign,0,Normal,0.9402487874031067
13533272,Benign,0,Normal,0.9306725859642029
1921538,Benign,1,SSH Patator,0.6323682069778442
3599958,DDoS,1,SSH Patator,0.5344651341438293
13784799,Benign,1,SSH Patator,0.8890466094017029
10623642,Benign,0,Normal,0.5239851474761963
9858513,Benign,1,SSH Patator,0.5002914071083069
8701897,Benign,0,Normal,0.6246333122253418
7768495,Benign,0,Normal,0.5026680827140808
5923093,Benign,0,Normal,0.5627566576004028
3655171,DDoS,1,SSH Patator,0.588744580745697
5372090,Benign,1,SSH Patator,0.5938417911529541
15766170,Benign,0,Normal,0.8345430493354797
12897242,Benign,0,Normal,0.9912540316581726
13829366,Benign,1,SSH Patator,0.7478160262107849
4715821,Benign,0,Normal,0.6609166860580444
9151899,Benign,0,Normal,0.9089722037315369
6582482,Benign,0,Normal,0.9672285914421082
14465686,Benign,1,DoS Slowloris,0.9898438453674316
3035112,DoS Hulk,0,Normal,0.9032614231109619
188006,SSH-Patator,0,Normal,0.8521420955657959
15733526,Benign,1,SSH Patator,0.7077221870422363
14294528,Benign,0,Normal,0.9480940103530884
9603382,Benign,1,SSH Patator,0.8426116108894348
1092372,DoS Slowloris,0,Normal,0.9997476935386658
9697223,Benign,1,Web Attack - Brute Force,0.8136370182037354
2614715,DoS Hulk,1,SSH Patator,0.9452702403068542
5832966,Benign,0,Normal,0.519231379032135
5653334,Benign,0,Normal,0.7626037001609802
10878003,Benign,0,Normal,0.8470697402954102
9022514,Benign,1,SSH Patator,0.8428853154182434
3443426,DDoS,1,SSH Patator,0.8598397970199585
5100458,Benign,1,SSH Patator,0.5254676938056946
5289953,Benign,0,Normal,0.9994722008705139
11429398,Benign,0,Normal,0.7626234889030457
12283498,Benign,0,Normal,0.8507553935050964
14281059,Benign,0,Normal,0.9975948929786682
6014919,Benign,0,Normal,0.9867832660675049
1590805,Benign,0,Normal,0.3836615979671478
1951411,Benign,0,Normal,0.8635642528533936
10433415,Benign,0,Normal,0.9974384307861328
11972969,Benign,0,Normal,0.9742441177368164
12830531,Benign,1,SSH Patator,0.8009908199310303
2475192,DoS Hulk,1,SSH Patator,0.7356996536254883
8474369,Benign,0,Normal,0.7930199503898621
10851304,Benign,0,Normal,0.9995193481445312
15819801,Benign,0,Normal,0.5532594323158264
15202102,Bot,0,Normal,0.45629745721817017
1570056,Benign,1,DoS Slowloris,0.5605326890945435
4605373,Benign,1,Exploits,0.49727925658226013
6409151,Benign,0,Normal,0.8950019478797913
10735660,Benign,1,SSH Patator,0.8844104409217834
195677,SSH-Patator,0,Normal,0.9993389248847961
4700070,Benign,1,Exploits,0.6267832517623901
5262210,Benign,0,Normal,0.9189668893814087
11971259,Benign,1,DoS Slowloris,0.857839822769165
3374912,DDoS,0,Normal,0.9787553548812866
685123,Benign,1,DoS Slowloris,0.9596079587936401
4551548,Benign,0,Normal,0.9392670392990112
4599728,Benign,0,Normal,0.5943225026130676
10682332,Benign,1,SSH Patator,0.7998093962669373
14605940,Benign,1,DoS Slowloris,0.7277173399925232
10506059,Benign,0,Normal,0.9789405465126038
9058385,Benign,0,Normal,0.9845137000083923
3109137,DoS Slowhttptest,0,Normal,0.9998356103897095
9966452,Benign,0,Normal,0.5738263726234436
14454133,Benign,1,Web Attack - Brute Force,0.858678936958313
14629032,Benign,0,Normal,0.990198016166687
538648,Benign,1,SSH Patator,0.9050707817077637
3164571,DDoS,0,Normal,0.8924872279167175
15571630,Benign,0,Normal,0.9849640727043152
1979813,Benign,0,Normal,0.9628229141235352
13360621,Benign,0,Normal,0.9924426674842834
14920905,Infiltration,0,Normal,0.9912036657333374
1889175,Benign,1,Web Attack - Brute Force,0.38605430722236633
951287,Benign,1,SSH Patator,0.5233895182609558
5197371,Benign,0,Normal,0.5798264145851135
10965141,Benign,0,Normal,0.6206084489822388
15720191,Benign,0,Normal,0.8644605875015259
13984212,Benign,0,Normal,0.7315635681152344
15983660,Benign,1,SSH Patator,0.9258635640144348
6548449,Benign,0,Normal,0.5403125286102295
16133888,Benign,0,Normal,0.9792653322219849
15867252,Benign,0,Normal,0.9969803690910339
10258238,Benign,0,Normal,0.955879271030426
5903158,Benign,0,Normal,0.9748100638389587
15769393,Benign,0,Normal,0.6021137237548828
6085374,Benign,0,Normal,0.9988993406295776
10300215,Benign,0,Normal,0.7703316807746887
13303100,Benign,1,Exploits,0.4585428237915039
3290793,DDoS,0,Normal,0.9795738458633423
825449,Benign,0,Normal,0.7908904552459717
13980881,Benign,1,SSH Patator,0.9412580132484436
4326261,Benign,0,Normal,0.998167872428894
9256746,Benign,0,Normal,0.4394941031932831
5413203,Benign,0,Normal,0.9466812610626221
5145217,Benign,1,SSH Patator,0.9188068509101868
1662328,Benign,0,Normal,0.8911924362182617
311657,SSH-Patator,1,DoS Slowloris,0.43077653646469116
14246572,Benign,0,Normal,0.9036481976509094
7500177,Benign,1,SSH Patator,0.9578685760498047
2602202,DoS Hulk,1,SSH Patator,0.8444709777832031
10877953,Benign,1,SSH Patator,0.6692810654640198
754871,Benign,0,Normal,0.6923380494117737
10749399,Benign,0,Normal,0.8807114958763123
5115598,Benign,0,Normal,0.6923127174377441
12328992,Benign,1,SSH Patator,0.6771358251571655
12512419,Benign,0,Normal,0.9829549193382263
1265947,Benign,1,Reconnaissance,0.848191499710083
487257,Benign,1,Web Attack - Brute Force,0.8939488530158997
2670034,DoS Hulk,0,Normal,0.9894044399261475
11803877,DDoS,0,Normal,0.9872773289680481
13235440,Benign,0,Normal,0.6337038278579712
4655876,Benign,0,Normal,0.8643829226493835
11449626,DDoS,1,SSH Patator,0.6139513254165649
7789076,Benign,0,Normal,0.9915066361427307
1772868,Benign,0,Normal,0.9881689548492432
15200883,Bot,0,Normal,0.8600572347640991
3090433,DoS Slowhttptest,0,Normal,0.9998356103897095
8476521,Benign,0,Normal,0.9920011758804321
3630377,DDoS,1,SSH Patator,0.5876153111457825
14344222,Benign,0,Normal,0.9155375361442566
1334518,Benign,0,Normal,0.996567964553833
8679184,Benign,0,Normal,0.9760861396789551
4033146,Benign,1,SSH Patator,0.41395431756973267
633957,Benign,0,Normal,0.9998691082000732
11311445,DDoS,1,SSH Patator,0.6567656993865967
520422,Benign,0,Normal,0.9997077584266663
10822501,Benign,1,DoS Slowloris,0.9444804191589355
12081861,Benign,0,Normal,0.952564537525177
5596911,Benign,0,Normal,0.915327250957489
10628982,Benign,1,SSH Patator,0.8047975897789001
8992681,Benign,0,Normal,0.46466827392578125
5984036,Benign,0,Normal,0.8494425415992737
2624079,Benign,0,Normal,0.9958437085151672
4238459,Benign,1,DoS Slowloris,0.8463619351387024
5693009,Benign,0,Normal,0.9273325800895691
7283394,Benign,0,Normal,0.8545421361923218
14408355,Benign,1,SSH Patator,0.5648450255393982
1658133,Benign,1,DoS Slowloris,0.8250954747200012
8628493,Benign,0,Normal,0.9986644983291626
9105462,Benign,0,Normal,0.8678175210952759
13530025,Benign,0,Normal,0.9999637603759766
7984514,Benign,1,DoS Slowloris,0.6280616521835327
12908725,Benign,1,SSH Patator,0.6955098509788513
8253924,Benign,1,SSH Patator,0.8023664951324463
11844223,Benign,0,Normal,0.8738774061203003
9243727,Benign,0,Normal,0.7371228933334351
6598685,Benign,0,Normal,0.9914071559906006
953324,Benign,0,Normal,0.9320091605186462
355994,SSH-Patator,1,DoS Slowloris,0.9720410108566284
5574459,Benign,0,Normal,0.9754241704940796
903682,Benign,0,Normal,0.8963344693183899
2615302,DoS Hulk,1,SSH Patator,0.8419997692108154
2793970,DoS Hulk,1,SSH Patator,0.7829998731613159
875482,Benign,0,Normal,0.4886382222175598
10428738,Benign,0,Normal,0.4915779232978821
8903547,Benign,0,Normal,0.981566309928894
15170531,Bot,0,Normal,0.9056467413902283
4669647,Benign,0,Normal,0.9772365093231201
7867934,Benign,1,SSH Patator,0.9470217823982239
11458907,Benign,1,DoS Slowloris,0.4428789019584656
3438230,DDoS,0,Normal,0.53973388671875
10922046,Benign,0,Normal,0.7711243033409119
3795334,Benign,0,Normal,0.8462235927581787
13679895,Benign,1,SSH Patator,0.512119472026825
1708412,Benign,1,SSH Patator,0.9115259051322937
2829164,Benign,0,Normal,0.9681180119514465
9402707,Benign,0,Normal,0.51239413022995
4161000,Benign,0,Normal,0.7887754440307617
425424,Benign,0,Normal,0.6056079268455505
14379104,Benign,1,SSH Patator,0.9633637070655823
392411,Benign,1,SSH Patator,0.758072555065155
2638485,DoS Hulk,0,Normal,0.6805682182312012
14588786,Infiltration,1,SSH Patator,0.7096666693687439
9574823,Benign,1,SSH Patator,0.8761661052703857
10831833,Benign,1,DoS Slowloris,0.8043074607849121
1910000,Benign,0,Normal,0.9635491967201233
4370071,Benign,0,Normal,0.666353702545166
4124895,Benign,0,Normal,0.9972479939460754
14838394,Benign,0,Normal,0.9588903784751892
15597860,Benign,0,Normal,0.744309663772583
9585988,Benign,1,DoS Slowloris,0.5840118527412415
1696822,Benign,0,Normal,0.7871791124343872
10535862,Benign,0,Normal,0.900785505771637
9591349,Benign,0,Normal,0.7115120887756348
2518913,Benign,0,Normal,0.5537741184234619
6405517,Benign,1,SSH Patator,0.6039179563522339
9118501,Benign,1,SSH Patator,0.8352893590927124
15861484,Benign,1,DoS Slowloris,0.46172088384628296
12837748,Benign,0,Normal,0.9619623422622681
9131630,Benign,0,Normal,0.5045731663703918
3636542,DDoS,1,SSH Patator,0.6680909991264343
4837483,Benign,1,Exploits,0.9997000694274902
7418997,Benign,0,Normal,0.9174298644065857
9822603,Benign,1,SSH Patator,0.6123205423355103
3034484,DoS Hulk,1,SSH Patator,0.9921252131462097
12226912,Benign,0,Normal,0.6141418814659119
6334083,Benign,0,Normal,0.9862861037254333
10718014,Benign,1,SSH Patator,0.9460108280181885
11129593,DDoS,0,Normal,0.9191066026687622
5043775,Benign,1,SSH Patator,0.488311231136322
13170619,Benign,1,SSH Patator,0.5616703033447266
12590635,Benign,1,DoS Slowloris,0.7778388857841492
1170583,Benign,0,Normal,0.8704701662063599
11024593,Benign,1,SSH Patator,0.526674211025238
14029961,Benign,1,SSH Patator,0.9347186088562012
5273520,Benign,0,Normal,0.7432580590248108
3559297,DDoS,1,SSH Patator,0.8349275588989258
6612547,Benign,1,SSH Patator,0.772005021572113
13873906,Benign,0,Normal,0.8005573153495789
8696676,Benign,0,Normal,0.9936833381652832
2091975,DoS Slowhttptest,0,Normal,0.9998356103897095
16119187,Benign,1,Exploits,0.8199584484100342
8967027,Benign,1,SSH Patator,0.8179993033409119
712052,Benign,0,Normal,0.7764299511909485
13489603,Benign,1,SSH Patator,0.8117622137069702
3017229,Benign,0,Normal,0.9440040588378906
13625091,Benign,0,Normal,0.8829575777053833
12170535,Benign,1,Exploits,0.5419874787330627
8332049,Benign,0,Normal,0.9997077584266663
12698319,Benign,1,DoS Slowloris,0.9577650427818298
3421768,DDoS,1,SSH Patator,0.7908976078033447
5721827,Benign,1,DoS,0.8154292702674866
1376856,Benign,1,Exploits,0.9327718019485474
1115735,Benign,1,SSH Patator,0.7985520958900452
13630852,Benign,0,Normal,0.9237393140792847
11175738,DDoS,0,Normal,0.6523140668869019
8744561,Benign,0,Normal,0.7108122110366821
4513399,Benign,0,Normal,0.9747280478477478
2710895,Benign,0,Normal,0.8375712037086487
8540253,Benign,1,DoS Slowloris,0.5339736342430115
13876565,Benign,0,Normal,0.7787167429924011
4393479,Benign,1,SSH Patator,0.5779129862785339
9191810,Benign,1,SSH Patator,0.5902771353721619
9286271,Benign,0,Normal,0.99355149269104
3368727,DDoS,1,SSH Patator,0.8350152373313904
7077443,Benign,0,Normal,0.9969509840011597
15589865,Benign,0,Normal,0.7382643222808838
4978037,Benign,0,Normal,0.8745231628417969
6988553,Benign,0,Normal,0.9204071164131165
1984023,Benign,1,SSH Patator,0.6082266569137573
15205012,Bot,0,Normal,0.7964131832122803
12746757,Benign,1,SSH Patator,0.7797493934631348
7815018,Benign,1,SSH Patator,0.5835561752319336
6840139,Benign,0,Normal,0.43952229619026184
7583123,Benign,0,Normal,0.7925595045089722
520883,Benign,0,Normal,0.9467194080352783
14434839,Benign,1,DoS Slowloris,0.9259342551231384
15080532,Benign,0,Normal,0.9854506254196167
10949857,Benign,0,Normal,0.9930633902549744
12841541,Benign,1,SSH Patator,0.8441224694252014
15382979,Bot,1,SSH Patator,0.7476294040679932
5401053,Benign,1,Web Attack - Brute Force,0.8877823948860168
13197580,Benign,0,Normal,0.9877871870994568
4215720,Benign,0,Normal,0.9988252520561218
998201,Benign,0,Normal,0.7637368440628052
13163161,Benign,1,Web Attack - Brute Force,0.8511890769004822
9329731,Benign,0,Normal,0.9966837763786316
8116547,Benign,0,Normal,0.9165919423103333
5842668,Benign,1,SSH Patator,0.5710726380348206
11506487,Benign,0,Normal,0.9799538850784302
3953378,Benign,0,Normal,0.9722700715065002
4345081,Benign,0,Normal,0.7909597754478455
4568352,Benign,0,Normal,0.5392303466796875
1075728,DoS Slowloris,1,DoS Slowloris,0.6816577315330505
13542644,Benign,0,Normal,0.9744078516960144
4123378,Benign,0,Normal,0.7086204886436462
1588473,Benign,0,Normal,0.4625990390777588
2523313,DoS Hulk,1,SSH Patator,0.9304401874542236
13859719,Benign,0,Normal,0.7585776448249817
4118478,Benign,1,SSH Patator,0.5942139029502869
2749484,DoS Hulk,1,SSH Patator,0.909149706363678
1921568,Benign,1,SSH Patator,0.771400511264801
3765417,Benign,1,DoS Slowloris,0.894424319267273
15903522,Benign,0,Normal,0.9437070488929749
3372232,DDoS,1,SSH Patator,0.8237881064414978
6875377,Benign,0,Normal,0.9834038615226746
5440723,Benign,0,Normal,0.5372006893157959
9880497,Benign,1,Web Attack - Brute Force,0.9804238080978394
14534539,Benign,1,SSH Patator,0.8329267501831055
5554448,Benign,1,SSH Patator,0.7318441271781921
6568372,Benign,0,Normal,0.9997077584266663
854154,Benign,0,Normal,0.859237015247345
946656,Benign,0,Normal,0.825886607170105
7693243,Benign,1,SSH Patator,0.6744050979614258
9003003,Benign,0,Normal,0.7129288911819458
2386051,Benign,1,SSH Patator,0.7581911683082581
2259901,DoS Hulk,1,SSH Patator,0.5609625577926636
3393815,DDoS,0,Normal,0.6904712319374084
13836026,Benign,1,SSH Patator,0.8495961427688599
3464118,DDoS,0,Normal,0.9958794116973877
10175618,Benign,0,Normal,0.594447135925293
6810199,Benign,0,Normal,0.9940900206565857
10532196,Benign,0,Normal,0.9714763760566711
7692401,Benign,0,Normal,0.9988192915916443
746826,Benign,1,Web Attack - Brute Force,0.5913031697273254
4237292,Benign,0,Normal,0.8542337417602539
15890520,Benign,1,Exploits,0.30812910199165344
7471942,Benign,0,Normal,0.8852762579917908
12039067,DDoS,0,Normal,0.941775381565094
4573837,Benign,1,SSH Patator,0.8086131811141968
2115459,DoS Slowhttptest,0,Normal,0.9998356103897095
14577023,Infiltration,1,SSH Patator,0.7941094040870667
12826783,Benign,0,Normal,0.9491093158721924
14584072,Benign,1,Exploits,0.9750939011573792
842477,Benign,0,Normal,0.9921815395355225
2924132,Benign,0,Normal,0.9831863641738892
242133,SSH-Patator,1,DoS Slowloris,0.9720410108566284
14197217,Benign,1,SSH Patator,0.6877971291542053
3803314,Benign,1,SSH Patator,0.7485033869743347
7915628,Benign,1,Web Attack - Brute Force,0.6288515329360962
3041780,DoS Hulk,1,SSH Patator,0.9086467623710632
9436436,Benign,1,DoS Slowloris,0.8725228309631348
9398390,Benign,0,Normal,0.7640655040740967
2561178,DoS Hulk,1,SSH Patator,0.770442008972168
13618756,Benign,1,SSH Patator,0.9536913633346558
4991999,Benign,1,SSH Patator,0.4932081699371338
12504847,Benign,0,Normal,0.7627111077308655
15929332,Benign,0,Normal,0.9924818873405457
12324477,Benign,1,DoS Slowloris,0.9263105392456055
10132201,Benign,0,Normal,0.9622241854667664
13894463,Benign,1,SSH Patator,0.8627946972846985
5648595,Benign,0,Normal,0.9986644983291626
14723988,Benign,0,Normal,0.608413815498352
3813984,Benign,1,SSH Patator,0.7197079658508301
1306483,Benign,1,SSH Patator,0.8863992691040039
16026161,Benign,1,SSH Patator,0.8974431157112122
5439457,Benign,0,Normal,0.9846627712249756
7803043,Benign,1,SSH Patator,0.8216545581817627
5302230,Benign,0,Normal,0.9125170707702637
8632613,Benign,0,Normal,0.8609971404075623
8207303,Benign,0,Normal,0.585883378982544
2942767,DoS Hulk,0,Normal,0.5146035552024841
11927187,DDoS,1,SSH Patator,0.9150542616844177
12203877,Benign,0,Normal,0.6420190334320068
12954667,Benign,1,Web Attack - Brute Force,0.6402345895767212
3412250,DDoS,1,SSH Patator,0.9582026600837708
6450470,Benign,1,Exploits,0.5604456663131714
16120529,Benign,0,Normal,0.9995759129524231
9750482,Benign,0,Normal,0.9990664124488831
12816156,Benign,1,DoS Slowloris,0.8970810174942017
12533558,Benign,1,SSH Patator,0.6668679714202881
11232381,DDoS,0,Normal,0.9987140893936157
3576851,DDoS,1,SSH Patator,0.8856089115142822
4481528,Benign,0,Normal,0.6113529801368713
12556712,Benign,0,Normal,0.5590444803237915
9225541,Benign,0,Normal,0.8770385384559631
13114056,Benign,0,Normal,0.6488011479377747
4075085,Benign,0,Normal,0.9889611601829529
1991769,Benign,0,Normal,0.7943950295448303
10959792,Benign,0,Normal,0.5367282629013062
5105700,Benign,0,Normal,0.9794368147850037
8927310,Benign,0,Normal,0.9773104190826416
12724874,Benign,1,Web Attack - Brute Force,0.9538414478302002
3823950,Benign,0,Normal,0.97359699010849
12881043,Benign,1,SSH Patator,0.5934799909591675
6553601,Benign,0,Normal,0.6706174612045288
14833593,Benign,1,Exploits,0.5420629978179932
66604,FTP-Patator,0,Normal,0.7375720143318176
16047333,Benign,0,Normal,0.7674868106842041
14744115,Benign,1,Exploits,0.9929118752479553
12534455,Benign,0,Normal,0.8624157309532166
8088435,Benign,0,Normal,0.9966423511505127
9365286,Benign,1,SSH Patator,0.6577885746955872
544481,Benign,1,DoS Slowloris,0.480009526014328
1158203,Benign,0,Normal,0.9652831554412842
7054368,Benign,0,Normal,0.9867685437202454
7623367,Benign,1,SSH Patator,0.5688027739524841
15234954,Bot,0,Normal,0.5491877794265747
7900334,Benign,0,Normal,0.8695479035377502
100682,FTP-Patator,0,Normal,0.8742029070854187
6201347,Benign,0,Normal,0.9112662076950073
11295382,DDoS,0,Normal,0.4095959961414337
4933023,Benign,1,SSH Patator,0.7564303874969482
1908013,Benign,0,Normal,0.438260018825531
1820035,Benign,0,Normal,0.7925595045089722
11224082,DDoS,0,Normal,0.7759490013122559
8713473,Benign,0,Normal,0.9580439329147339
13348147,Benign,1,SSH Patator,0.6451438665390015
9477664,Benign,1,SSH Patator,0.9222168326377869
12328880,Benign,0,Normal,0.8883562684059143
13316894,Benign,1,SSH Patator,0.7353433966636658
7324888,Benign,1,SSH Patator,0.6365065574645996
1091049,DoS GoldenEye,1,SSH Patator,0.5488919615745544
6937450,Benign,0,Normal,0.9997077584266663
107228,FTP-Patator,0,Normal,0.9998356103897095
6797808,Benign,1,SSH Patator,0.6162318587303162
2237287,DoS Hulk,0,Normal,0.6234205365180969
10772049,Benign,1,SSH Patator,0.9474716782569885
15914314,Benign,0,Normal,0.7081745266914368
4939063,Benign,0,Normal,0.9653778076171875
5939109,Benign,0,Normal,0.9819504022598267
5218227,Benign,1,SSH Patator,0.516759991645813
2057912,Benign,1,DoS Slowloris,0.9684226512908936
2156126,DoS Slowhttptest,1,SSH Patator,0.7804365158081055
10580147,Benign,0,Normal,0.9760317206382751
561712,Benign,0,Normal,0.8797993659973145
5247495,Benign,0,Normal,0.8937307596206665
2553254,Benign,0,Normal,0.6787039041519165
14093644,Benign,1,Exploits,0.9867779016494751
4564601,Benign,0,Normal,0.750059187412262
11208387,DDoS,0,Normal,0.5094256401062012
2157902,DoS Slowhttptest,0,Normal,0.9998356103897095
4420991,Benign,1,SSH Patator,0.616452693939209
16102225,Benign,0,Normal,0.9865087866783142
9651792,Benign,1,SSH Patator,0.9614099860191345
5265372,Benign,0,Normal,0.964387834072113
961968,Benign,0,Normal,0.6546883583068848
